date,regime,n_stocks,leverage,turnover,tc_cost,cash_weight,top_holdings
2015-02-10,1,30,0.7,1.2666666666666666,0.0006333333333333333,0.29999999999999993,"[('ABMD', 0.07962924299599372), ('RL', 0.06664099837819606), ('EA', 0.05492351621226817), ('EXPE', 0.050567930533259295), ('MNST', 0.04834322711647424), ('UAL', 0.04460821208498348), ('IT', 0.04420281196154635), ('ALK', 0.041680816878306354), ('AVGO', 0.040840377608775486), ('NCLH', 0.03812371903811267)]"
2015-02-18,0,30,1.0,1.5333333333333334,0.0007666666666666667,2.220446049250313e-16,"[('EXPE', 0.06292406446925339), ('EXC', 0.05204551862076376), ('WEC', 0.05100238243877128), ('AEP', 0.049503146460465795), ('FE', 0.04892497587254773), ('XEL', 0.04699185665082987), ('LNT', 0.04684601719712468), ('PNW', 0.04633506501654259), ('AAP', 0.046217186885709284), ('IT', 0.04127909812191212)]"
2015-02-25,0,30,1.0,1.5333333333333334,0.0007666666666666667,1.1102230246251565e-16,"[('CAG', 0.05042305446081629), ('PEAK', 0.048457549910929563), ('WTW', 0.04609633164924248), ('AAP', 0.044614772755019634), ('WEC', 0.04154702405278351), ('UDR', 0.04090594601302361), ('DUK', 0.04029239139443847), ('PLD', 0.039946001640914), ('IFF', 0.038432095711137315), ('PNW', 0.03720030395360214)]"
2015-03-04,0,30,1.0,1.6666666666666667,0.0008333333333333334,0.0,"[('VRSK', 0.5), ('SYY', 0.5), ('MLM', 0.0), ('ENPH', 0.0), ('NRG', 0.0), ('UAL', 0.0), ('MNST', 0.0), ('OXY', 0.0), ('CBOE', 0.0), ('VLO', 0.0)]"
2015-03-11,1,30,0.7,1.5333333333333334,0.0007666666666666667,0.30000000000000004,"[('VNO', 1.0), ('AMD', 0.0), ('MLM', 0.0), ('FCX', 0.0), ('HES', 0.0), ('WYNN', 0.0), ('AMZN', 0.0), ('LKQ', 0.0), ('HAL', 0.0), ('MNST', 0.0)]"
2015-03-18,1,30,0.7,1.2666666666666666,0.0006333333333333333,0.30000000000000004,"[('ABMD', 0.2142857142857143), ('EA', 0.2142857142857143), ('WHR', 0.20696616977469345), ('BXP', 0.18618104504926342), ('DHI', 0.12609481862678804), ('EXR', 0.03361191492908949), ('PXD', 0.018574623048736902), ('MRO', 0.0), ('WYNN', 0.0), ('FCX', 0.0)]"
2015-03-25,1,11,0.7,3.3636363636363638,0.001681818181818182,0.30000000000000004,"[('ABMD', 0.21428571428571425), ('INCY', 0.12796265546449287), ('NFLX', 0.10570554536690169), ('AAL', 0.07945527353192319), ('ALK', 0.07734246667930494), ('IDXX', 0.07689042640608205), ('PENN', 0.07425736581979224), ('VTRS', 0.06753087917510747), ('NI', 0.06607651365283897), ('MGM', 0.05928599720261791)]"
2015-04-01,1,30,0.7,0.9,0.00045000000000000004,0.30000000000000016,"[('ABMD', 0.15442284126088507), ('LDOS', 0.06308185437836208), ('INCY', 0.06183383405852086), ('NFLX', 0.050109400251832595), ('BIIB', 0.041731071939667005), ('EA', 0.04093472414260528), ('ALK', 0.03533886717157596), ('ADI', 0.032597226106716545), ('BSX', 0.031651439409014055), ('CTSH', 0.03076066902721885)]"
2015-04-09,0,18,1.0,1.4444444444444444,0.0007222222222222222,0.0,"[('ABMD', 0.15), ('INCY', 0.11847553307864016), ('SWKS', 0.09260090636388955), ('EA', 0.05552452311224613), ('ALK', 0.054405509059184315), ('ADI', 0.05302360527698419), ('LDOS', 0.05243298625521689), ('VLO', 0.050979559497021834), ('AVGO', 0.043185798884206775), ('MLM', 0.042165284417967984)]"
2015-04-16,0,28,1.0,0.7857142857142857,0.0003928571428571429,1.1102230246251565e-16,"[('ABMD', 0.10577311333481372), ('SWKS', 0.07675323513211138), ('AAL', 0.0665789174529984), ('ON', 0.061572556077861086), ('INCY', 0.0582177670405341), ('NXPI', 0.05162572779101396), ('ENPH', 0.04354567835979088), ('EA', 0.04299451406994433), ('AVGO', 0.03858350008362506), ('LUV', 0.0375868383481309)]"
2015-04-23,0,19,1.0,1.3157894736842106,0.0006578947368421054,0.0,"[('ABMD', 0.15), ('AMD', 0.09853927196409648), ('ON', 0.08420690625023254), ('ENPH', 0.06401893834395057), ('EA', 0.05888059251628543), ('SWKS', 0.05736172131498658), ('INCY', 0.05059223534470439), ('NOW', 0.0500155626980421), ('NXPI', 0.047084478645561936), ('NFLX', 0.04451515388385717)]"
2015-04-30,0,29,1.0,0.9655172413793104,0.0004827586206896552,0.0,"[('ABMD', 0.10004280898832243), ('AMZN', 0.06801838341329525), ('TWTR', 0.0643262514141941), ('AMD', 0.06206941085363172), ('ON', 0.04729132980895803), ('CNC', 0.046208357486634266), ('IDXX', 0.043138885436148564), ('AVGO', 0.04134707312289927), ('NXPI', 0.03782542701736914), ('MOH', 0.03749677764980945)]"
2015-05-07,0,30,1.0,1.0333333333333334,0.0005166666666666667,0.0,"[('TWTR', 0.11551734709784649), ('IDXX', 0.06463738414484513), ('ON', 0.05442661917487648), ('NXPI', 0.04806741043887932), ('CRL', 0.047275304019563986), ('AVGO', 0.04163335720234635), ('WYNN', 0.04073041884335286), ('SWKS', 0.04020257825004069), ('WM', 0.03751064720298713), ('MOH', 0.03695007751147113)]"
2015-05-14,0,30,1.0,1.5333333333333334,0.0007666666666666667,1.1102230246251565e-16,"[('RMD', 0.09253915282485273), ('ABMD', 0.07276439122802657), ('ENPH', 0.06040040099490613), ('SWKS', 0.05527301967353204), ('HII', 0.049780818318531685), ('MNST', 0.04871076509848791), ('CRL', 0.047653859755895096), ('AVGO', 0.047499237048134024), ('IFF', 0.03518335777832649), ('WBD', 0.03107108105427171)]"
2015-05-21,0,13,1.0,2.5384615384615383,0.0012692307692307692,0.0,"[('RMD', 0.14999999999999997), ('UAL', 0.12241721597865385), ('MNST', 0.1021620611703419), ('LUV', 0.08726712285119528), ('AAL', 0.08538803717876071), ('ENPH', 0.0735427306195301), ('HII', 0.07093353159931168), ('TTWO', 0.07037816386495185), ('ZBRA', 0.061995312673064476), ('BBY', 0.04842233433426727)]"
2015-05-29,0,30,1.0,0.9,0.00045000000000000004,0.0,"[('TWTR', 0.15), ('BIIB', 0.15), ('TTWO', 0.15), ('UAL', 0.15), ('AAL', 0.15), ('LUV', 0.15), ('AMD', 0.10000000000000012), ('ENPH', 0.0), ('MNST', 0.0), ('INCY', 0.0)]"
2015-06-05,0,30,1.0,1.2,0.0006,0.0,"[('INCY', 0.03333333333333333), ('ENPH', 0.03333333333333333), ('AMZN', 0.03333333333333333), ('MNST', 0.03333333333333333), ('SWKS', 0.03333333333333333), ('BIIB', 0.03333333333333333), ('FANG', 0.03333333333333333), ('COP', 0.03333333333333333), ('CNC', 0.03333333333333333), ('AMD', 0.03333333333333333)]"
